x,y
22.57803861488558,31.11536698675652
22.578146427647237,31.117561565936022
22.579774464601776,31.116085999251215
22.639165206204957,31.056695257648034
22.646436555907247,31.050104890430415
22.65431886102165,31.044258974536433
22.66273621064101,31.039213809331855
22.671607541087102,31.035017982515562
22.680847416598166,31.031711902193468
22.690366852122,31.029327407726367
22.700074170290655,31.027887463099468
22.709875884323612,31.027405935766687
23.118079231879026,31.027405935766687
23.120485136322472,31.027287741260537
23.122269943806113,31.025670086050493
23.181660685409298,30.96627934444731
23.188932035111588,30.959688977229693
23.19681434022599,30.95384306133571
23.205231689845352,30.948797896131133
23.214103020291443,30.944602069314836
23.223342895802507,30.941295988992746
23.232862331326338,30.938911494525644
23.242569649494996,30.937471549898746
23.252371363527953,30.936990022565965
23.4407763906555,30.936990022565965
23.450578104688457,30.937471549898746
23.460285422857115,30.938911494525644
23.469804858380947,30.941295988992746
23.47904473389201,30.944602069314836
23.4879160643381,30.948797896131133
23.496333413957462,30.95384306133571
23.504215719071865,30.959688977229693
23.511487068774155,30.96627934444731
23.570877810377333,31.02567008605049
23.57266261786098,31.027287741260537
23.575068522304427,31.027405935766687
23.62160821705695,31.027405935766687
23.631409931089905,31.027887463099468
23.64111724925856,31.029327407726367
23.650636684782395,31.031711902193468
23.65987656029346,31.035017982515562
23.66874789073955,31.039213809331855
23.67716524035891,31.044258974536433
23.685047545473314,31.050104890430415
23.692318895175603,31.056695257648034
23.724156164613635,31.088532527086066
23.730746531831254,31.09580387678836
23.736592447725236,31.103686181902763
23.741637612929818,31.112103531522123
23.74583343974611,31.120974861968214
23.7491395200682,31.130214737479278
23.751524014535306,31.13973417300311
23.7529639591622,31.149441491171768
23.753445486494982,31.159243205204724
23.753445486494982,31.709311885135165
23.7529639591622,31.719113599168125
23.751524014535306,31.72882091733678
23.7491395200682,31.73834035286061
23.74583343974611,31.747580228371675
23.741637612929818,31.756451558817766
23.736592447725236,31.764868908437126
23.730746531831254,31.77275121355153
23.724156164613635,31.780022563253823
23.692318895175603,31.811859832691855
23.685047545473314,31.818450199909474
23.67716524035891,31.824296115803456
23.66874789073955,31.829341281008034
23.65987656029346,31.833537107824327
23.650636684782395,31.83684318814642
23.64111724925856,31.839227682613526
23.631409931089905,31.84066762724042
23.62160821705695,31.841149154573202
23.57506852230444,31.841149154573202
23.572728612491392,31.84126410697106
23.572613660093534,31.84360401678409
23.572613660093534,31.929110205563028
23.572728612491392,31.931450115376062
23.57506852230444,31.931565067773924
23.62160821705695,31.931565067773924
23.631409931089905,31.932046595106705
23.64111724925856,31.9334865397336
23.650636684782395,31.9358710342007
23.65987656029346,31.939177114522792
23.66874789073955,31.943372941339085
23.67716524035891,31.94841810654367
23.685047545473314,31.95426402243765
23.692318895175603,31.960854389655267
23.724156164613635,31.992691659093303
23.730746531831254,31.99996300879559
23.736592447725236,32.007845313909996
23.741637612929818,32.01626266352936
23.74583343974611,32.025133993975444
23.7491395200682,32.03437386948651
23.751524014535306,32.04389330501034
23.7529639591622,32.053600623179
23.753445486494982,32.063402337211954
23.753445486494982,32.251807364339506
23.7529639591622,32.26160907837246
23.751524014535306,32.27131639654112
23.7491395200682,32.28083583206495
23.74583343974611,32.290075707576015
23.741637612929818,32.298947038022106
23.736592447725236,32.307364387641464
23.730746531831254,32.31524669275587
23.724156164613635,32.32251804245816
23.664765423010458,32.38190878406134
23.66319214053434,32.383644633777536
23.66476542301045,32.38538048349373
23.682734808376324,32.40334986885961
23.689325175593943,32.41062121856189
23.695171091487925,32.4185035236763
23.700216256692507,32.42692087329566
23.7044120835088,32.435792203741755
23.707718163830894,32.44503207925281
23.710102658297995,32.45455151477665
23.71154260292489,32.464258832945305
23.71202413025767,32.47406054697826
23.711542602924894,32.48386226101122
23.710102658297995,32.493569579179876
23.707718163830894,32.503089014703704
23.7044120835088,32.51232889021477
23.700216256692507,32.52120022066086
23.69517109148793,32.52961757028022
23.689325175593947,32.53749987539462
23.682734808376328,32.544771225096916
23.664765423010454,32.56274061046279
23.66319214053434,32.56447646017899
23.664765423010454,32.56621230989518
23.673150721577052,32.57459760846178
23.67974108879467,32.58186895816407
23.685587004688653,32.58975126327847
23.69063216989323,32.59816861289784
23.694827996709527,32.60703994334393
23.698134077031618,32.61627981885499
23.70051857149872,32.62579925437882
23.701958516125618,32.63550657254748
23.702440043458395,32.64530828658043
23.701958516125615,32.65511000061339
23.70051857149872,32.66481731878205
23.698134077031618,32.674336754305884
23.694827996709524,32.68357662981694
23.69063216989323,32.69244796026304
23.68558700468865,32.700865309882396
23.67974108879467,32.708747614996796
23.673150721577052,32.71601896469909
23.665879371874762,32.72260933191671
23.657997066760355,32.728455247810686
23.649579717140995,32.73350041301527
23.640708386694907,32.737696239831564
23.631468511183844,32.741002320153655
23.62194907566001,32.743386814620756
23.612241757491354,32.74482675924765
23.602440043458397,32.74530828658043
23.57506852230444,32.74530828658043
23.572728612491392,32.74542323897829
23.572613660093534,32.74776314879133
23.572613660093534,32.833269337570265
23.572728612491392,32.835609247383296
23.57506852230444,32.835724199781154
23.841406537484797,32.835724199781154
23.84381244192826,32.835606005275004
23.845597249411895,32.83398835006497
23.863566634777776,32.81601896469909
23.870837984480065,32.80942859748147
23.87872028959447,32.803582681587486
23.88713763921383,32.79853751638291
23.89600896965992,32.794341689566615
23.90524884517098,32.791035609244524
23.914768280694815,32.78865111477742
23.924475598863474,32.78721117015053
23.934277312896427,32.78672964281775
23.944079026929384,32.78721117015053
23.95378634509804,32.78865111477742
23.963305780621873,32.791035609244524
23.972545656132937,32.794341689566615
23.981416986579028,32.79853751638291
23.98983433619839,32.803582681587486
23.997716641312792,32.80942859748147
24.00498799101508,32.81601896469909
24.022957376380955,32.83398835006496
24.024693226097153,32.83556163254108
24.026429075813347,32.833988350064956
24.085819817416528,32.774597608461775
24.09309116711882,32.76800724124416
24.100973472233225,32.76216132535018
24.109390821852585,32.7571161601456
24.118262152298676,32.75292033332931
24.12750202780974,32.74961425300721
